transaction_id,product_id,staff_id,customer_id,sales_outlet_id,transaction_date,transaction_time,quantity
7992,26,15,8064,8,2019-04-06,17:04:51,1
7993,34,45,8486,8,2019-04-06,17:06:09,2
7994,42,26,5498,5,2019-04-06,17:06:49,2
7995,39,30,5213,5,2019-04-06,17:06:50,2
7996,47,45,8471,8,2019-04-06,17:06:57,2
7996,70,45,8471,8,2019-04-06,17:06:57,1
7997,56,26,5701,5,2019-04-06,17:07:23,1
7998,23,12,319,3,2019-04-06,17:07:37,2
7999,52,45,8378,8,2019-04-06,17:07:47,1
8000,24,30,5272,5,2019-04-06,17:08:05,2
8001,25,12,5746,5,2019-04-06,17:09:19,2
8002,51,12,94,3,2019-04-06,17:09:36,2
8003,50,30,5033,5,2019-04-06,17:10:02,2
8004,39,15,8285,8,2019-04-06,17:10:41,2
8005,38,26,5044,5,2019-04-06,17:11:47,2
8006,29,12,195,3,2019-04-06,17:11:53,2
8006,72,12,195,3,2019-04-06,17:11:53,1
8007,42,30,5106,5,2019-04-06,17:12:08,2
8008,23,15,8355,8,2019-04-06,17:12:21,2
8009,44,30,5065,5,2019-04-06,17:13:28,2
8010,36,12,5303,5,2019-04-06,17:14:22,2
8011,87,45,8309,8,2019-04-06,17:14:32,1
8011,76,45,8309,8,2019-04-06,17:14:32,1
8012,44,17,5,3,2019-04-06,17:15:06,1
8013,55,17,317,3,2019-04-06,17:15:20,1
8014,41,30,5309,5,2019-04-06,17:15:48,2
8015,33,15,8422,8,2019-04-06,17:16:42,1
8016,47,15,8377,8,2019-04-06,17:17:50,2
8017,33,12,9,3,2019-04-06,17:18:22,2
8018,59,12,336,3,2019-04-06,17:18:58,1
8019,58,17,734,3,2019-04-06,17:19:08,2
8020,35,12,5096,5,2019-04-06,17:19:09,2
8021,51,30,5548,5,2019-04-06,17:19:22,2
8022,25,17,748,3,2019-04-06,17:20:28,1
8022,78,17,748,3,2019-04-06,17:20:28,1
8023,36,17,642,3,2019-04-06,17:20:38,1
8024,32,26,5846,5,2019-04-06,17:21:46,1
8025,57,26,5919,5,2019-04-06,17:22:05,1
8026,58,12,5858,5,2019-04-06,17:22:32,2
8027,24,26,5388,5,2019-04-06,17:22:34,1
8028,43,15,8070,8,2019-04-06,17:23:25,2
8029,50,26,5209,5,2019-04-06,17:23:47,1
8029,76,26,5209,5,2019-04-06,17:23:47,1
8030,57,15,8239,8,2019-04-06,17:24:08,1
8031,40,12,5159,5,2019-04-06,17:24:31,1
8032,50,12,5760,5,2019-04-06,17:24:34,2
8033,40,17,265,3,2019-04-06,17:25:27,2
8034,29,30,5488,5,2019-04-06,17:25:38,2
8035,87,42,8364,8,2019-04-06,17:26:46,2
8036,56,15,8177,8,2019-04-06,17:27:18,1
8037,46,12,5924,5,2019-04-06,17:27:22,2
8038,44,15,8326,8,2019-04-06,17:28:23,1
8039,42,26,5192,5,2019-04-06,17:29:38,2
8040,36,17,612,3,2019-04-06,17:31:41,2
8041,33,30,5790,5,2019-04-06,17:32:09,1
8042,25,17,457,3,2019-04-06,17:32:53,2
8043,61,12,5607,5,2019-04-06,17:33:32,2
8043,78,12,5607,5,2019-04-06,17:33:32,1
8044,27,30,5555,5,2019-04-06,17:33:47,2
8045,40,42,8025,8,2019-04-06,17:34:18,2
8046,30,17,542,3,2019-04-06,17:35:05,1
8047,87,30,5894,5,2019-04-06,17:35:23,1
8048,31,17,29,3,2019-04-06,17:35:28,1
8049,57,45,8069,8,2019-04-06,17:35:51,1
8050,33,42,8357,8,2019-04-06,17:36:05,1
8051,51,15,8118,8,2019-04-06,17:37:13,1
8051,69,15,8118,8,2019-04-06,17:37:13,1
8052,56,17,564,3,2019-04-06,17:37:52,1
8052,69,17,564,3,2019-04-06,17:37:52,1
8053,22,42,8415,8,2019-04-06,17:38:04,1
8054,24,42,8049,8,2019-04-06,17:38:22,2
8055,26,45,8463,8,2019-04-06,17:38:42,1
8056,29,30,5908,5,2019-04-06,17:38:48,2
8057,44,17,669,3,2019-04-06,17:38:56,2
8058,25,26,5786,5,2019-04-06,17:39:00,1
8058,77,26,5786,5,2019-04-06,17:39:00,1
8059,45,26,5331,5,2019-04-06,17:39:55,2
8060,29,12,5380,5,2019-04-06,17:40:03,2
8061,54,15,8220,8,2019-04-06,17:40:18,2
8062,27,26,5314,5,2019-04-06,17:40:52,2
8063,31,12,5770,5,2019-04-06,17:42:15,1
8064,51,42,8210,8,2019-04-06,17:42:23,1
8065,58,12,432,3,2019-04-06,17:42:37,2
8066,24,12,750,3,2019-04-06,17:42:56,2
8067,57,17,722,3,2019-04-06,17:43:37,2
8068,30,17,180,3,2019-04-06,17:43:47,2
8068,78,17,180,3,2019-04-06,17:43:47,1
8069,30,17,742,3,2019-04-06,17:44:00,2
8070,52,17,363,3,2019-04-06,17:44:56,1
8070,75,17,363,3,2019-04-06,17:44:56,1
8071,46,42,8238,8,2019-04-06,17:45:22,2
8072,87,42,8070,8,2019-04-06,17:46:00,1
8073,54,42,8206,8,2019-04-06,17:46:02,1
8074,45,45,8147,8,2019-04-06,17:46:46,2
8075,56,17,313,3,2019-04-06,17:49:08,2
8075,78,17,313,3,2019-04-06,17:49:08,1
8076,37,15,8364,8,2019-04-06,17:49:12,2
8077,50,45,8336,8,2019-04-06,17:49:34,2
8078,39,42,8342,8,2019-04-06,17:50:35,1
8079,34,15,8356,8,2019-04-06,17:50:48,2
8080,61,12,627,3,2019-04-06,17:51:27,2
8080,74,12,627,3,2019-04-06,17:51:27,1
8081,59,12,5465,5,2019-04-06,17:51:47,1
8082,23,26,5667,5,2019-04-06,17:52:25,2
8083,35,12,298,3,2019-04-06,17:52:36,1
8084,43,30,5287,5,2019-04-06,17:52:40,2
8085,42,17,438,3,2019-04-06,17:53:09,1
8086,30,12,723,3,2019-04-06,17:53:39,2
8086,79,12,723,3,2019-04-06,17:53:39,1
8087,42,42,8060,8,2019-04-06,17:53:42,2
8088,45,12,5826,5,2019-04-06,17:54:29,1
8089,41,26,5631,5,2019-04-06,17:54:31,1
8090,29,26,5835,5,2019-04-06,17:54:42,1
8091,38,26,5263,5,2019-04-06,17:54:53,1
8092,30,17,292,3,2019-04-06,17:55:31,2
8093,55,15,8301,8,2019-04-06,17:56:43,1
8094,51,15,8367,8,2019-04-06,17:57:00,2
8095,32,12,168,3,2019-04-06,17:57:26,1
8095,73,12,168,3,2019-04-06,17:57:26,1
8096,45,30,5004,5,2019-04-06,17:57:35,1
8097,42,30,5573,5,2019-04-06,17:58:03,1
8098,53,17,637,3,2019-04-06,17:58:12,2
8099,44,45,8106,8,2019-04-06,17:58:33,1
8100,28,15,8427,8,2019-04-06,17:59:25,2
8101,47,12,545,3,2019-04-06,17:59:35,2
8102,47,45,8107,8,2019-04-06,17:59:49,2
8103,27,30,5818,5,2019-04-06,17:59:58,1
8104,31,12,26,3,2019-04-06,18:00:30,1
8104,74,12,26,3,2019-04-06,18:00:30,1
8105,50,30,5430,5,2019-04-06,18:00:50,1
8105,70,30,5430,5,2019-04-06,18:00:50,1
8106,34,17,579,3,2019-04-06,18:00:58,1
8107,47,45,8367,8,2019-04-06,18:01:27,1
8108,29,12,781,3,2019-04-06,18:01:32,1
8109,53,17,355,3,2019-04-06,18:01:50,2
8109,73,17,355,3,2019-04-06,18:01:50,1
8110,38,26,5862,5,2019-04-06,18:01:58,2
8111,25,17,147,3,2019-04-06,18:01:59,2
8112,42,17,36,3,2019-04-06,18:02:12,1
8113,23,17,674,3,2019-04-06,18:02:34,1
8114,37,45,8142,8,2019-04-06,18:03:12,1
8115,22,30,5700,5,2019-04-06,18:03:28,1
8116,50,45,8002,8,2019-04-06,18:03:44,1
8117,56,12,390,3,2019-04-06,18:05:03,2
8118,59,17,490,3,2019-04-06,18:05:33,1
8119,58,30,5289,5,2019-04-06,18:05:38,1
8119,70,30,5289,5,2019-04-06,18:05:38,1
8120,49,45,8111,8,2019-04-06,18:05:48,1
8121,31,12,508,3,2019-04-06,18:07:16,2
8122,43,15,8340,8,2019-04-06,18:07:17,2
8123,30,12,570,3,2019-04-06,18:07:19,1
8123,78,12,570,3,2019-04-06,18:07:19,1
8124,55,12,751,3,2019-04-06,18:07:49,2
8125,39,30,5322,5,2019-04-06,18:08:26,1
8126,51,12,5376,5,2019-04-06,18:08:50,2
8127,59,26,5872,5,2019-04-06,18:09:01,2
8128,24,45,8378,8,2019-04-06,18:09:21,1
8129,53,42,8050,8,2019-04-06,18:10:18,2
8130,55,26,5339,5,2019-04-06,18:11:01,1
8131,25,12,5620,5,2019-04-06,18:11:24,1
8132,25,30,5157,5,2019-04-06,18:11:34,1
8133,49,15,8272,8,2019-04-06,18:11:43,2
8134,42,45,8434,8,2019-04-06,18:12:29,1
8135,60,17,592,3,2019-04-06,18:12:56,2
8136,54,15,8001,8,2019-04-06,18:13:28,2
8137,22,17,157,3,2019-04-06,18:13:30,2
8138,34,12,256,3,2019-04-06,18:13:51,2
8139,49,45,8363,8,2019-04-06,18:13:52,2
8140,29,45,8311,8,2019-04-06,18:14:40,1
8141,27,26,5006,5,2019-04-06,18:14:46,1
8142,29,17,632,3,2019-04-06,18:15:27,1
8142,77,17,632,3,2019-04-06,18:15:27,1
8143,36,45,8343,8,2019-04-06,18:16:02,2
8144,32,42,8445,8,2019-04-06,18:16:32,1
8145,29,12,437,3,2019-04-06,18:17:04,2
8146,56,45,8366,8,2019-04-06,18:17:35,2
8147,48,12,294,3,2019-04-06,18:17:37,2
8148,57,17,644,3,2019-04-06,18:18:26,2
8149,57,12,5036,5,2019-04-06,18:19:15,1
8150,41,30,5642,5,2019-04-06,18:19:25,1
8151,55,17,561,3,2019-04-06,18:21:20,1
8151,77,17,561,3,2019-04-06,18:21:20,1
8152,57,17,640,3,2019-04-06,18:21:38,2
8153,61,15,8290,8,2019-04-06,18:21:42,2
8154,60,12,496,3,2019-04-06,18:21:46,1
8155,35,45,8427,8,2019-04-06,18:22:13,1
8156,24,17,624,3,2019-04-06,18:22:14,1
8157,53,42,8454,8,2019-04-06,18:22:42,1
8158,44,45,8076,8,2019-04-06,18:23:18,1
8159,43,12,652,3,2019-04-06,18:23:27,1
8160,35,42,8117,8,2019-04-06,18:24:05,1
8161,37,30,5201,5,2019-04-06,18:24:52,2
8161,71,30,5201,5,2019-04-06,18:24:52,1
8162,40,12,5274,5,2019-04-06,18:26:46,2
8163,34,15,8199,8,2019-04-06,18:27:26,2
8164,24,26,5262,5,2019-04-06,18:27:33,2
8165,46,17,15,3,2019-04-06,18:28:43,1
8166,32,45,8420,8,2019-04-06,18:28:50,2
8167,47,12,610,3,2019-04-06,18:31:14,2
8168,43,45,8024,8,2019-04-06,18:33:01,2
8169,37,15,8200,8,2019-04-06,18:33:41,2
8170,59,42,8350,8,2019-04-06,18:34:28,2
8171,24,17,632,3,2019-04-06,18:34:52,2
8172,43,17,505,3,2019-04-06,18:36:15,2
8173,43,17,40,3,2019-04-06,18:37:07,2
8174,42,12,115,3,2019-04-06,18:37:39,2
8175,26,42,8316,8,2019-04-06,18:37:55,1
8176,49,15,8070,8,2019-04-06,18:38:01,2
8177,54,12,597,3,2019-04-06,18:38:35,2
8178,34,12,367,3,2019-04-06,18:38:42,1
8179,52,15,8041,8,2019-04-06,18:40:20,2
8180,30,15,8341,8,2019-04-06,18:41:01,2
8181,58,15,8268,8,2019-04-06,18:41:11,1
8182,52,45,8340,8,2019-04-06,18:41:16,2
8183,54,17,440,3,2019-04-06,18:41:49,2
8184,50,12,231,3,2019-04-06,18:45:46,2
8185,26,45,8455,8,2019-04-06,18:49:01,2
8186,54,12,509,3,2019-04-06,18:49:14,1
8187,46,12,223,3,2019-04-06,18:49:55,1
8188,43,15,8435,8,2019-04-06,18:50:00,1
8189,27,15,8042,8,2019-04-06,18:50:40,1
8190,37,17,295,3,2019-04-06,18:52:10,2
8191,56,17,506,3,2019-04-06,18:52:49,2
8192,52,17,172,3,2019-04-06,18:53:01,2
8192,70,17,172,3,2019-04-06,18:53:01,1
8193,42,42,8256,8,2019-04-06,18:53:12,1
8194,24,42,8461,8,2019-04-06,18:53:18,1
8194,73,42,8461,8,2019-04-06,18:53:18,1
8195,42,15,8031,8,2019-04-06,18:54:35,1
8196,58,12,59,3,2019-04-06,18:55:51,2
8197,41,12,678,3,2019-04-06,18:57:25,2
8198,40,42,8416,8,2019-04-06,18:57:58,2
8199,54,45,8247,8,2019-04-06,18:58:16,2
8200,52,45,8396,8,2019-04-06,18:58:37,1
8201,36,42,8486,8,2019-04-06,19:00:11,2
8202,50,12,107,3,2019-04-06,19:01:24,1
8202,75,12,107,3,2019-04-06,19:01:24,1
8203,57,12,574,3,2019-04-06,19:01:38,1
8203,77,12,574,3,2019-04-06,19:01:38,1
8204,41,17,274,3,2019-04-06,19:01:44,2
8204,74,17,274,3,2019-04-06,19:01:44,1
8205,48,45,8253,8,2019-04-06,19:03:44,2
8206,49,17,298,3,2019-04-06,19:04:04,1
8207,61,45,8276,8,2019-04-06,19:04:17,2
8208,42,12,226,3,2019-04-06,19:04:52,2
8209,56,17,61,3,2019-04-06,19:04:56,2
8210,59,17,241,3,2019-04-06,19:05:51,1
8211,30,45,8186,8,2019-04-06,19:06:30,2
8211,73,45,8186,8,2019-04-06,19:06:30,1
8212,55,45,8164,8,2019-04-06,19:06:55,1
8213,36,17,547,3,2019-04-06,19:08:42,2
8214,42,15,8320,8,2019-04-06,19:08:59,1
8215,56,12,191,3,2019-04-06,19:09:13,2
8216,27,12,771,3,2019-04-06,19:10:33,1
8217,35,12,127,3,2019-04-06,19:11:07,2
8218,28,17,113,3,2019-04-06,19:11:51,2
8219,41,42,8146,8,2019-04-06,19:12:21,1
8220,43,42,8116,8,2019-04-06,19:13:01,2
8221,46,15,8058,8,2019-04-06,19:13:20,1
8222,27,17,41,3,2019-04-06,19:13:31,2
8222,74,17,41,3,2019-04-06,19:13:31,1
8223,44,12,87,3,2019-04-06,19:14:27,1
8224,30,42,8090,8,2019-04-06,19:14:37,2
8224,72,42,8090,8,2019-04-06,19:14:37,1
8225,41,42,8345,8,2019-04-06,19:14:59,2
8226,27,15,8387,8,2019-04-06,19:15:19,1
8227,60,12,587,3,2019-04-06,19:15:45,1
8228,47,45,8349,8,2019-04-06,19:15:56,2
8229,54,12,243,3,2019-04-06,19:16:53,1
8230,23,45,8309,8,2019-04-06,19:20:05,2
8230,71,45,8309,8,2019-04-06,19:20:05,1
8231,53,17,311,3,2019-04-06,19:21:08,1
8232,48,42,8053,8,2019-04-06,19:21:13,1
8232,70,42,8053,8,2019-04-06,19:21:13,1
8233,50,15,8170,8,2019-04-06,19:22:00,2
8234,59,17,7,3,2019-04-06,19:23:38,1
8234,78,17,7,3,2019-04-06,19:23:38,1
8235,42,12,746,3,2019-04-06,19:24:46,1
8236,26,12,669,3,2019-04-06,19:25:21,2
8236,77,12,669,3,2019-04-06,19:25:21,1
8237,27,12,751,3,2019-04-06,19:25:35,1
8238,26,42,8492,8,2019-04-06,19:26:20,1
8239,33,45,8282,8,2019-04-06,19:26:26,2
8240,87,42,8110,8,2019-04-06,19:27:12,1
8241,50,12,577,3,2019-04-06,19:27:18,2
8242,49,12,91,3,2019-04-06,19:27:38,1
8243,40,17,259,3,2019-04-06,19:27:50,2
8244,34,12,19,3,2019-04-06,19:29:05,1
8245,29,17,617,3,2019-04-06,19:29:11,1
8246,87,15,8042,8,2019-04-06,19:30:09,2
8247,56,12,475,3,2019-04-06,19:31:02,2
8247,70,12,475,3,2019-04-06,19:31:02,1
8248,44,15,8429,8,2019-04-06,19:31:50,1
8249,52,15,8105,8,2019-04-06,19:32:18,2
8249,72,15,8105,8,2019-04-06,19:32:18,1
8250,43,12,10,3,2019-04-06,19:32:45,2
8251,42,15,8102,8,2019-04-06,19:33:15,1
8252,28,12,531,3,2019-04-06,19:34:16,2
8253,32,17,71,3,2019-04-06,19:36:10,2
8254,58,42,8104,8,2019-04-06,19:36:14,1
8255,58,45,8384,8,2019-04-06,19:37:19,2
8256,38,15,8058,8,2019-04-06,19:39:43,2
8256,70,15,8058,8,2019-04-06,19:39:43,1
8257,59,12,523,3,2019-04-06,19:40:33,1
8258,33,15,8054,8,2019-04-06,19:40:40,1
8259,50,45,8081,8,2019-04-06,19:41:02,2
8260,87,42,8290,8,2019-04-06,19:42:00,2
8261,33,12,766,3,2019-04-06,19:42:15,2
8262,45,17,252,3,2019-04-06,19:42:34,2
8263,54,12,41,3,2019-04-06,19:43:00,1
8264,59,42,8262,8,2019-04-06,19:44:52,1
8265,25,45,8204,8,2019-04-06,19:45:19,2
8266,34,45,8477,8,2019-04-06,19:45:33,1
8266,78,45,8477,8,2019-04-06,19:45:33,1
8267,55,15,8060,8,2019-04-06,19:46:59,2
8268,24,15,8347,8,2019-04-06,19:47:32,1
8269,47,45,8475,8,2019-04-06,19:48:02,1
8270,59,15,8163,8,2019-04-06,19:49:45,2
8271,59,17,152,3,2019-04-06,19:50:17,2
8272,54,17,455,3,2019-04-06,19:50:55,2
8273,53,17,460,3,2019-04-06,19:54:33,1
8274,38,17,196,3,2019-04-06,19:55:10,2
8275,36,12,308,3,2019-04-06,19:55:59,2
8276,24,45,8181,8,2019-04-06,19:56:52,1
8277,31,17,527,3,2019-04-06,19:56:59,1
8278,55,12,29,3,2019-04-06,19:57:06,1
8279,40,17,555,3,2019-04-06,19:59:17,2
8280,59,29,0,5,2019-04-07,01:00:44,1
8281,32,14,0,5,2019-04-07,01:02:18,1
8282,56,27,0,5,2019-04-07,01:04:03,1
8283,32,27,0,5,2019-04-07,01:05:57,1
8284,55,29,0,5,2019-04-07,01:06:05,1
8285,29,27,0,5,2019-04-07,01:11:53,2
8286,45,14,0,5,2019-04-07,01:17:53,2
8286,9,14,0,5,2019-04-07,01:17:53,1
8287,57,14,0,5,2019-04-07,01:29:26,2
8288,27,14,0,5,2019-04-07,01:38:58,1
8288,70,14,0,5,2019-04-07,01:38:58,1
8289,31,27,0,5,2019-04-07,01:39:09,2
8290,54,14,0,5,2019-04-07,01:42:34,1
8291,35,14,0,5,2019-04-07,01:42:49,2
8291,75,14,0,5,2019-04-07,01:42:49,1
8291,21,14,0,5,2019-04-07,01:42:49,1
8292,25,29,0,5,2019-04-07,01:46:03,2
8293,29,14,0,5,2019-04-07,01:51:56,1
8294,43,27,0,5,2019-04-07,01:55:33,1
8295,26,27,0,5,2019-04-07,01:59:04,1
8295,15,27,0,5,2019-04-07,01:59:04,1
8296,46,29,0,5,2019-04-07,01:59:16,1
8297,26,29,0,5,2019-04-07,02:01:21,2
8298,61,14,0,5,2019-04-07,02:02:05,2
8299,40,14,0,5,2019-04-07,02:07:21,2
8300,52,27,0,5,2019-04-07,02:07:56,1
8301,26,14,0,5,2019-04-07,02:08:36,2
8302,24,14,0,5,2019-04-07,02:16:22,1
8303,32,29,0,5,2019-04-07,02:19:02,2
8304,46,29,0,5,2019-04-07,02:22:20,2
8305,52,29,0,5,2019-04-07,02:23:34,2
8306,59,14,0,5,2019-04-07,02:24:01,2
8307,25,14,0,5,2019-04-07,02:24:26,1
8308,35,14,0,5,2019-04-07,02:24:48,2
8309,49,29,0,5,2019-04-07,02:26:59,2
8310,39,27,0,5,2019-04-07,02:27:29,2
8310,65,27,0,5,2019-04-07,02:27:29,2
8311,52,29,0,5,2019-04-07,02:34:27,1
8311,75,29,0,5,2019-04-07,02:34:27,1
8312,56,27,0,5,2019-04-07,02:37:24,1
8313,36,29,0,5,2019-04-07,02:39:50,2
8314,57,27,0,5,2019-04-07,02:40:36,2
8315,29,29,0,5,2019-04-07,02:41:54,2
8316,24,29,0,5,2019-04-07,02:48:59,1
8317,23,14,0,5,2019-04-07,02:55:23,1
8318,44,29,0,5,2019-04-07,02:55:25,1
8319,61,29,0,5,2019-04-07,02:56:26,2
8320,56,14,0,5,2019-04-07,02:57:01,1
8321,54,14,0,5,2019-04-07,02:59:05,2
8321,74,14,0,5,2019-04-07,02:59:05,1
8322,37,14,0,5,2019-04-07,02:59:13,2
8322,63,14,0,5,2019-04-07,02:59:13,1
8323,60,14,0,5,2019-04-07,03:00:11,2
8324,49,27,0,5,2019-04-07,03:03:26,2
8324,9,27,0,5,2019-04-07,03:03:26,1
8325,33,14,0,5,2019-04-07,03:06:21,2
8326,45,27,0,5,2019-04-07,03:09:47,2
8327,36,27,0,5,2019-04-07,03:11:44,2
8328,41,29,0,5,2019-04-07,03:15:54,2
8329,59,29,0,5,2019-04-07,03:18:36,1
8329,9,29,0,5,2019-04-07,03:18:36,1
8330,31,14,0,5,2019-04-07,03:19:50,2
8331,31,14,0,5,2019-04-07,03:30:50,2
8332,54,14,0,5,2019-04-07,03:35:49,1
8333,45,27,0,5,2019-04-07,03:36:27,1
8334,58,27,0,5,2019-04-07,03:38:27,2
8334,77,27,0,5,2019-04-07,03:38:27,1
8335,45,14,0,5,2019-04-07,03:40:06,1
8336,61,27,0,5,2019-04-07,03:47:24,1
8337,50,29,0,5,2019-04-07,03:47:39,2
8338,61,14,0,5,2019-04-07,03:50:43,2
8339,33,29,0,5,2019-04-07,03:53:03,2
8339,76,29,0,5,2019-04-07,03:53:03,1
8340,46,29,0,5,2019-04-07,03:53:21,2
8340,9,29,0,5,2019-04-07,03:53:21,1
8341,25,14,0,5,2019-04-07,03:58:34,1
8341,71,14,0,5,2019-04-07,03:58:34,1
8342,36,29,0,5,2019-04-07,04:10:14,2
8343,51,14,0,5,2019-04-07,04:12:23,2
8344,22,14,0,5,2019-04-07,04:16:41,1
8344,74,14,0,5,2019-04-07,04:16:41,1
8345,44,27,0,5,2019-04-07,04:19:13,1
8346,54,14,0,5,2019-04-07,04:22:25,2
8346,69,14,0,5,2019-04-07,04:22:25,1
8347,37,27,0,5,2019-04-07,04:27:57,1
8347,63,27,0,5,2019-04-07,04:27:57,1
8348,28,27,0,5,2019-04-07,04:30:06,1
8349,23,14,0,5,2019-04-07,04:32:08,1
8350,56,14,0,5,2019-04-07,04:35:13,2
8351,31,14,0,5,2019-04-07,04:43:47,1
8352,43,27,0,5,2019-04-07,04:45:19,2
8353,58,29,0,5,2019-04-07,04:49:55,1
8354,25,27,0,5,2019-04-07,04:54:59,2
8355,28,14,0,5,2019-04-07,04:56:41,2
8356,57,27,0,5,2019-04-07,04:58:32,1
8357,51,27,0,5,2019-04-07,05:17:20,1
8357,71,27,0,5,2019-04-07,05:17:20,1
8358,55,14,0,5,2019-04-07,05:17:51,2
8359,41,29,0,5,2019-04-07,05:18:19,2
8359,63,29,0,5,2019-04-07,05:18:19,1
8360,41,27,0,5,2019-04-07,05:20:51,2
8360,65,27,0,5,2019-04-07,05:20:51,1
8361,59,27,0,5,2019-04-07,05:23:50,2
8362,48,14,0,5,2019-04-07,05:29:48,1
8362,72,14,0,5,2019-04-07,05:29:48,1
8363,42,14,0,5,2019-04-07,05:30:40,2
8364,56,14,0,5,2019-04-07,05:37:09,1
8365,23,14,0,5,2019-04-07,05:37:10,1
8366,50,14,0,5,2019-04-07,05:44:04,2
8367,45,29,0,5,2019-04-07,05:55:26,1
8368,47,27,0,5,2019-04-07,05:56:34,2
8369,34,14,0,5,2019-04-07,05:57:02,1
8370,59,27,0,5,2019-04-07,06:07:22,2
8371,61,14,0,5,2019-04-07,06:08:57,2
8372,49,14,0,5,2019-04-07,06:09:24,1
8372,20,14,0,5,2019-04-07,06:09:24,1
8373,36,14,0,5,2019-04-07,06:09:45,2
8374,45,29,0,5,2019-04-07,06:12:09,1
8375,31,14,0,5,2019-04-07,06:24:31,2
8376,38,27,0,5,2019-04-07,06:27:23,1
8376,64,27,0,5,2019-04-07,06:27:23,2
8377,71,14,5211,5,2019-04-07,07:00:50,1
8377,71,14,5211,5,2019-04-07,07:00:50,1
8378,28,20,60,3,2019-04-07,07:01:52,1
8379,23,14,641,3,2019-04-07,07:02:20,1
8380,45,27,5013,5,2019-04-07,07:02:40,2
8381,35,20,352,3,2019-04-07,07:03:01,1
8382,40,29,5726,5,2019-04-07,07:04:43,1
8383,31,14,501,3,2019-04-07,07:04:51,2
8384,38,20,756,3,2019-04-07,07:05:31,1
8385,47,27,0,5,2019-04-07,07:06:07,1
8385,77,27,0,5,2019-04-07,07:06:07,1
8386,50,14,224,3,2019-04-07,07:06:49,2
8387,48,29,5919,5,2019-04-07,07:07:13,1
8387,13,29,5919,5,2019-04-07,07:07:13,1
8388,24,20,619,3,2019-04-07,07:07:29,2
8388,79,20,619,3,2019-04-07,07:07:29,1
8389,46,27,5887,5,2019-04-07,07:07:56,1
8389,12,27,5887,5,2019-04-07,07:07:56,1
8390,31,29,5315,5,2019-04-07,07:08:39,2
8391,58,14,750,3,2019-04-07,07:09:45,1
8392,37,27,0,5,2019-04-07,07:09:56,2
8393,41,16,348,3,2019-04-07,07:09:58,2
8393,76,16,348,3,2019-04-07,07:09:58,1
8394,52,16,619,3,2019-04-07,07:11:57,1
8395,36,14,729,3,2019-04-07,07:12:02,1
8395,73,14,729,3,2019-04-07,07:12:02,1
8396,36,20,676,3,2019-04-07,07:12:07,2
8397,57,14,5344,5,2019-04-07,07:12:59,2
8398,57,29,5165,5,2019-04-07,07:13:09,1
8398,70,29,5165,5,2019-04-07,07:13:09,1
8399,56,27,5145,5,2019-04-07,07:14:02,2
8399,72,27,5145,5,2019-04-07,07:14:02,1
8400,71,27,5453,5,2019-04-07,07:14:22,1
8401,47,20,618,3,2019-04-07,07:14:57,2
8402,31,20,170,3,2019-04-07,07:16:24,2
8402,70,20,170,3,2019-04-07,07:16:24,1
8403,52,14,601,3,2019-04-07,07:16:54,1
8404,31,27,5225,5,2019-04-07,07:17:13,2
8404,71,27,5225,5,2019-04-07,07:17:13,1
8405,60,14,478,3,2019-04-07,07:19:59,2
8406,48,20,286,3,2019-04-07,07:20:01,2
8407,43,27,5813,5,2019-04-07,07:20:38,1
8408,59,29,5827,5,2019-04-07,07:21:31,2
8409,34,14,0,5,2019-04-07,07:21:33,1
8409,74,14,0,5,2019-04-07,07:21:33,1
8410,26,27,5230,5,2019-04-07,07:22:11,2
8411,54,29,5162,5,2019-04-07,07:22:28,1
8411,76,29,5162,5,2019-04-07,07:22:28,1
8412,43,27,5077,5,2019-04-07,07:23:01,1
8412,72,27,5077,5,2019-04-07,07:23:01,1
8413,23,14,5244,5,2019-04-07,07:23:08,2
8414,45,27,0,5,2019-04-07,07:23:09,1
8415,54,14,189,3,2019-04-07,07:23:48,2
8416,41,16,251,3,2019-04-07,07:24:23,2
8417,39,27,0,5,2019-04-07,07:25:41,2
8417,63,27,0,5,2019-04-07,07:25:41,1
8418,50,14,761,3,2019-04-07,07:26:35,2
8419,52,27,5256,5,2019-04-07,07:26:45,1
8420,32,14,426,3,2019-04-07,07:28:49,1
8421,38,16,523,3,2019-04-07,07:29:52,2
8422,50,16,286,3,2019-04-07,07:30:09,1
8422,71,16,286,3,2019-04-07,07:30:09,1
8423,23,16,374,3,2019-04-07,07:30:22,2
8424,30,14,3,3,2019-04-07,07:30:36,2
8425,30,20,149,3,2019-04-07,07:31:07,2
8426,40,14,5423,5,2019-04-07,07:31:50,1
8426,65,14,5423,5,2019-04-07,07:31:50,2
8426,73,14,5423,5,2019-04-07,07:31:50,1
8427,44,29,0,5,2019-04-07,07:32:35,1
8428,55,14,558,3,2019-04-07,07:32:36,1
8429,33,29,0,5,2019-04-07,07:33:20,2
8430,54,27,0,5,2019-04-07,07:34:33,1
8431,25,20,621,3,2019-04-07,07:36:57,1
8431,79,20,621,3,2019-04-07,07:36:57,1
8432,42,29,0,5,2019-04-07,07:37:17,1
8433,34,14,781,3,2019-04-07,07:37:20,2
8434,54,14,5256,5,2019-04-07,07:37:21,2
8434,71,14,5256,5,2019-04-07,07:37:21,1
8435,24,14,0,5,2019-04-07,07:37:27,1
8436,57,16,311,3,2019-04-07,07:39:14,1
