transaction_id,product_id,transaction_date,transaction_time,sales_outlet_id,staff_id,customer_id,quantity
5362,49,2019-04-04,17:16:18,8,15,8329,1
5363,45,2019-04-04,17:17:16,5,12,5559,1
5364,43,2019-04-04,17:17:50,3,17,608,2
5365,34,2019-04-04,17:17:59,5,12,5441,2
5366,27,2019-04-04,17:18:16,5,30,5307,2
5367,39,2019-04-04,17:18:30,8,15,8331,2
5368,52,2019-04-04,17:19:14,3,17,208,1
5369,34,2019-04-04,17:19:53,8,42,8071,2
5370,37,2019-04-04,17:20:59,3,12,440,2
5371,44,2019-04-04,17:21:17,3,17,108,2
5371,77,2019-04-04,17:21:17,3,17,108,1
5372,29,2019-04-04,17:21:20,5,26,5636,1
5373,26,2019-04-04,17:22:21,5,26,5307,2
5373,75,2019-04-04,17:22:21,5,26,5307,1
5374,36,2019-04-04,17:22:29,3,12,238,1
5375,59,2019-04-04,17:22:44,8,45,8399,1
5376,33,2019-04-04,17:25:59,8,45,8369,2
5377,44,2019-04-04,17:26:07,3,17,29,2
5378,27,2019-04-04,17:26:09,8,15,8271,1
5378,79,2019-04-04,17:26:09,8,15,8271,1
5379,22,2019-04-04,17:26:10,3,17,378,1
5380,45,2019-04-04,17:26:44,8,42,8407,1
5381,25,2019-04-04,17:26:56,3,17,410,2
5382,59,2019-04-04,17:27:18,3,17,226,2
5383,24,2019-04-04,17:27:59,5,12,5196,2
5384,27,2019-04-04,17:28:10,3,12,473,2
5385,38,2019-04-04,17:28:24,5,12,5932,2
5386,56,2019-04-04,17:28:46,3,12,585,2
5386,71,2019-04-04,17:28:46,3,12,585,1
5387,24,2019-04-04,17:28:46,8,15,8395,1
5388,59,2019-04-04,17:29:28,5,30,5071,2
5389,47,2019-04-04,17:29:32,8,45,8064,2
5390,25,2019-04-04,17:30:09,3,17,320,1
5391,87,2019-04-04,17:30:10,8,42,8445,2
5392,42,2019-04-04,17:30:15,5,26,5566,1
5393,56,2019-04-04,17:31:46,3,17,306,1
5394,56,2019-04-04,17:32:02,3,12,7,2
5395,51,2019-04-04,17:32:15,5,12,5545,2
5396,52,2019-04-04,17:32:20,8,42,8386,2
5397,42,2019-04-04,17:33:16,5,12,5410,1
5398,24,2019-04-04,17:34:01,3,17,100,1
5399,40,2019-04-04,17:34:26,5,30,5165,1
5400,87,2019-04-04,17:34:58,8,45,8468,1
5401,39,2019-04-04,17:35:43,3,17,318,2
5402,36,2019-04-04,17:36:27,3,17,416,1
5403,61,2019-04-04,17:36:29,5,26,5110,1
5404,46,2019-04-04,17:36:35,8,15,8313,2
5405,27,2019-04-04,17:36:44,5,12,5854,2
5405,73,2019-04-04,17:36:44,5,12,5854,1
5406,61,2019-04-04,17:37:54,3,12,264,2
5407,46,2019-04-04,17:37:58,3,12,41,2
5408,56,2019-04-04,17:38:26,5,30,5155,1
5408,73,2019-04-04,17:38:26,5,30,5155,1
5409,58,2019-04-04,17:40:17,3,12,753,2
5410,49,2019-04-04,17:41:06,3,17,335,1
5411,31,2019-04-04,17:41:18,3,12,621,1
5412,23,2019-04-04,17:42:33,3,17,701,1
5413,22,2019-04-04,17:42:42,8,45,8339,2
5414,29,2019-04-04,17:42:58,8,45,8335,1
5415,26,2019-04-04,17:43:26,8,15,8393,1
5416,38,2019-04-04,17:43:28,5,30,5928,1
5417,28,2019-04-04,17:43:31,3,12,493,2
5418,24,2019-04-04,17:43:51,3,12,24,1
5419,49,2019-04-04,17:43:56,3,17,272,1
5420,58,2019-04-04,17:44:28,5,12,5619,2
5420,71,2019-04-04,17:44:28,5,12,5619,1
5421,52,2019-04-04,17:45:18,5,12,5587,1
5422,56,2019-04-04,17:45:39,3,12,55,1
5423,50,2019-04-04,17:45:57,5,30,5088,2
5424,32,2019-04-04,17:46:29,5,12,5270,2
5424,70,2019-04-04,17:46:29,5,12,5270,1
5425,57,2019-04-04,17:47:32,3,17,110,2
5426,54,2019-04-04,17:47:50,3,17,776,1
5427,37,2019-04-04,17:48:16,3,17,642,2
5428,50,2019-04-04,17:48:28,8,45,8127,1
5429,35,2019-04-04,17:48:33,3,17,776,1
5430,55,2019-04-04,17:48:36,3,12,593,2
5431,43,2019-04-04,17:48:53,3,17,418,2
5432,32,2019-04-04,17:48:58,5,26,5376,1
5433,54,2019-04-04,17:49:30,3,17,459,1
5433,69,2019-04-04,17:49:30,3,17,459,1
5434,42,2019-04-04,17:49:40,8,42,8276,2
5434,76,2019-04-04,17:49:40,8,42,8276,1
5435,49,2019-04-04,17:50:34,3,17,610,2
5436,36,2019-04-04,17:50:51,8,15,8156,1
5437,87,2019-04-04,17:51:20,5,30,5335,1
5437,73,2019-04-04,17:51:20,5,30,5335,1
5438,23,2019-04-04,17:51:58,3,17,659,2
5439,87,2019-04-04,17:52:19,8,42,8072,1
5440,29,2019-04-04,17:52:34,8,42,8146,2
5440,78,2019-04-04,17:52:34,8,42,8146,1
5441,22,2019-04-04,17:53:02,3,17,160,1
5442,30,2019-04-04,17:53:12,3,17,660,1
5443,45,2019-04-04,17:53:30,3,17,102,1
5444,24,2019-04-04,17:53:59,8,15,8258,1
5445,44,2019-04-04,17:54:56,3,17,263,1
5446,44,2019-04-04,17:55:15,8,45,8213,2
5447,41,2019-04-04,17:55:41,5,30,5300,1
5448,51,2019-04-04,17:55:51,8,45,8158,2
5449,50,2019-04-04,17:56:04,3,12,417,1
5450,40,2019-04-04,17:57:04,5,30,5433,1
5451,25,2019-04-04,17:57:07,8,45,8041,2
5452,37,2019-04-04,17:57:20,3,12,489,1
5452,73,2019-04-04,17:57:20,3,12,489,1
5453,26,2019-04-04,17:57:58,3,17,301,1
5454,39,2019-04-04,17:58:13,8,45,8316,1
5455,56,2019-04-04,17:58:17,3,12,507,1
5456,58,2019-04-04,17:59:01,8,15,8071,1
5457,27,2019-04-04,18:01:25,3,17,212,1
5458,46,2019-04-04,18:01:45,3,17,169,1
5459,46,2019-04-04,18:01:55,8,15,8180,2
5460,53,2019-04-04,18:02:44,3,12,68,2
5461,52,2019-04-04,18:03:39,8,15,8479,1
5461,79,2019-04-04,18:03:39,8,15,8479,1
5462,29,2019-04-04,18:04:02,8,42,8193,1
5463,51,2019-04-04,18:04:43,3,17,504,2
5464,34,2019-04-04,18:05:17,3,17,733,1
5465,45,2019-04-04,18:05:27,3,17,317,1
5465,72,2019-04-04,18:05:27,3,17,317,1
5466,55,2019-04-04,18:05:49,8,15,8317,1
5467,22,2019-04-04,18:05:54,5,26,5555,1
5467,77,2019-04-04,18:05:54,5,26,5555,1
5468,29,2019-04-04,18:06:43,8,42,8390,1
5469,22,2019-04-04,18:07:01,8,42,8336,2
5470,47,2019-04-04,18:07:35,3,17,795,2
5471,54,2019-04-04,18:08:52,8,42,8258,2
5472,87,2019-04-04,18:09:27,8,45,8215,2
5473,37,2019-04-04,18:11:33,3,17,334,1
5474,24,2019-04-04,18:11:39,8,42,8313,2
5475,35,2019-04-04,18:11:55,3,17,87,2
5475,73,2019-04-04,18:11:55,3,17,87,1
5476,87,2019-04-04,18:13:14,5,30,5922,2
5477,27,2019-04-04,18:13:36,5,26,5002,1
5477,71,2019-04-04,18:13:36,5,26,5002,1
5478,26,2019-04-04,18:13:37,8,45,8164,2
5479,49,2019-04-04,18:14:04,5,12,5405,2
5480,56,2019-04-04,18:14:04,8,15,8399,1
5481,46,2019-04-04,18:15:15,5,26,5321,2
5482,40,2019-04-04,18:15:43,5,12,5091,2
5483,87,2019-04-04,18:16:09,8,45,8101,1
5484,50,2019-04-04,18:16:20,3,17,790,2
5484,23,2019-04-04,18:16:20,3,17,548,1
5485,29,2019-04-04,18:16:47,5,26,5689,1
5485,76,2019-04-04,18:16:47,5,26,5689,1
5486,24,2019-04-04,18:17:54,3,17,591,2
5486,69,2019-04-04,18:17:54,3,17,591,1
5487,57,2019-04-04,18:18:00,8,15,8144,2
5488,36,2019-04-04,18:18:54,5,30,5070,2
5488,74,2019-04-04,18:18:54,5,30,5070,1
5489,22,2019-04-04,18:19:39,3,17,590,1
5490,49,2019-04-04,18:20:03,5,30,5724,1
5490,76,2019-04-04,18:20:03,5,30,5724,1
5491,26,2019-04-04,18:20:09,5,12,5357,2
5492,42,2019-04-04,18:20:48,8,42,8158,1
5493,37,2019-04-04,18:21:53,5,26,5681,1
5494,24,2019-04-04,18:22:05,5,12,5581,1
5495,35,2019-04-04,18:22:09,5,12,5471,1
5495,69,2019-04-04,18:22:09,5,12,5471,1
5496,28,2019-04-04,18:22:45,3,12,391,2
5497,59,2019-04-04,18:23:13,3,17,746,2
5497,77,2019-04-04,18:23:13,3,17,746,1
5498,50,2019-04-04,18:23:26,8,45,8289,2
5499,23,2019-04-04,18:24:16,5,26,5212,2
5500,60,2019-04-04,18:24:17,3,17,700,1
5501,33,2019-04-04,18:24:20,3,12,81,2
5502,30,2019-04-04,18:24:26,3,17,257,1
5503,55,2019-04-04,18:24:50,5,26,5716,2
5504,29,2019-04-04,18:24:59,5,12,5085,1
5505,47,2019-04-04,18:25:40,8,45,8325,1
5506,37,2019-04-04,18:25:59,5,26,5807,1
5507,26,2019-04-04,18:26:05,3,17,586,1
5508,56,2019-04-04,18:27:06,3,12,778,2
5509,22,2019-04-04,18:28:20,5,26,5290,2
5509,73,2019-04-04,18:28:20,5,26,5290,1
5510,52,2019-04-04,18:28:52,3,17,646,1
5511,22,2019-04-04,18:28:56,5,12,5250,2
5512,26,2019-04-04,18:28:56,8,42,8118,1
5513,53,2019-04-04,18:29:20,8,45,8311,2
5514,57,2019-04-04,18:29:39,5,30,5664,2
5515,35,2019-04-04,18:29:41,8,45,8059,2
5516,37,2019-04-04,18:32:03,3,17,179,2
5516,77,2019-04-04,18:32:03,3,17,179,1
5517,40,2019-04-04,18:32:45,3,17,789,2
5517,79,2019-04-04,18:32:45,3,17,789,1
5518,41,2019-04-04,18:33:46,8,42,8483,2
5519,59,2019-04-04,18:33:47,8,45,8014,2
5520,48,2019-04-04,18:37:53,3,12,333,1
5521,33,2019-04-04,18:37:55,3,12,351,2
5522,46,2019-04-04,18:38:05,8,45,8025,1
5523,23,2019-04-04,18:38:09,3,17,429,1
5523,70,2019-04-04,18:38:09,3,17,429,1
5524,46,2019-04-04,18:39:17,3,17,153,2
5525,27,2019-04-04,18:39:33,3,17,508,2
5526,52,2019-04-04,18:39:37,8,15,8427,1
5527,31,2019-04-04,18:39:57,8,45,8256,1
5528,44,2019-04-04,18:40:14,3,17,64,1
5528,70,2019-04-04,18:40:14,3,17,64,1
5529,26,2019-04-04,18:40:30,8,42,8080,1
5529,79,2019-04-04,18:40:30,8,42,8080,1
5530,48,2019-04-04,18:41:19,3,17,8,2
5531,30,2019-04-04,18:41:40,3,12,574,1
5531,72,2019-04-04,18:41:40,3,12,574,1
5532,53,2019-04-04,18:42:34,3,17,98,1
5533,44,2019-04-04,18:42:36,8,15,8009,2
5533,69,2019-04-04,18:42:36,8,15,8009,1
5534,40,2019-04-04,18:42:49,3,12,724,2
5535,42,2019-04-04,18:43:10,8,15,8035,1
5535,72,2019-04-04,18:43:10,8,15,8035,1
5536,26,2019-04-04,18:43:24,3,17,232,1
5536,74,2019-04-04,18:43:24,3,17,232,1
5537,29,2019-04-04,18:43:35,8,42,8214,1
5538,29,2019-04-04,18:43:42,3,12,23,1
5539,27,2019-04-04,18:44:19,3,17,763,1
5539,73,2019-04-04,18:44:19,3,17,763,1
5540,31,2019-04-04,18:45:28,3,17,666,2
5541,23,2019-04-04,18:46:30,8,45,8239,1
5542,41,2019-04-04,18:47:31,8,42,8182,1
5543,50,2019-04-04,18:47:38,3,12,492,2
5543,75,2019-04-04,18:47:38,3,12,492,1
5544,22,2019-04-04,18:48:10,8,42,8031,1
5545,50,2019-04-04,18:48:32,8,42,8273,2
5546,26,2019-04-04,18:48:55,8,15,8437,2
5547,57,2019-04-04,18:49:27,8,45,8458,2
5548,29,2019-04-04,18:52:45,8,42,8178,2
5549,87,2019-04-04,18:54:31,8,45,8298,1
5550,55,2019-04-04,18:54:45,3,17,551,1
5550,74,2019-04-04,18:54:45,3,17,551,1
5551,51,2019-04-04,18:55:51,8,15,8163,2
5552,25,2019-04-04,18:56:04,8,45,8066,1
5553,39,2019-04-04,18:56:43,3,17,173,2
5554,25,2019-04-04,18:56:49,3,12,227,1
5555,45,2019-04-04,18:57:24,8,42,8458,1
5555,75,2019-04-04,18:57:24,8,42,8458,1
5556,47,2019-04-04,18:57:45,8,15,8223,2
5557,31,2019-04-04,18:58:41,8,45,8229,2
5558,59,2019-04-04,18:59:44,8,45,8346,2
5559,39,2019-04-04,19:01:01,8,15,8159,1
5559,76,2019-04-04,19:01:01,8,15,8159,1
5560,48,2019-04-04,19:02:46,3,17,482,2
5561,26,2019-04-04,19:04:22,3,17,53,2
5562,48,2019-04-04,19:04:28,3,12,420,1
5563,25,2019-04-04,19:04:52,3,17,145,1
5564,51,2019-04-04,19:05:28,8,15,8321,1
5565,35,2019-04-04,19:05:31,3,17,756,1
5566,36,2019-04-04,19:05:46,8,45,8491,2
5566,73,2019-04-04,19:05:46,8,45,8491,1
5567,57,2019-04-04,19:06:07,3,17,727,1
5568,54,2019-04-04,19:08:24,8,45,8384,2
5568,78,2019-04-04,19:08:24,8,45,8384,1
5569,48,2019-04-04,19:08:29,3,17,268,2
5570,26,2019-04-04,19:08:32,3,17,558,1
5571,35,2019-04-04,19:08:36,8,45,8252,2
5571,79,2019-04-04,19:08:36,8,45,8252,1
5572,60,2019-04-04,19:09:00,8,45,8453,2
5573,27,2019-04-04,19:09:24,3,17,165,1
5574,38,2019-04-04,19:09:29,8,45,8203,1
5575,61,2019-04-04,19:09:34,8,42,8450,1
5576,61,2019-04-04,19:10:12,8,45,8139,1
5576,75,2019-04-04,19:10:12,8,45,8139,1
5577,32,2019-04-04,19:10:39,3,17,149,2
5578,39,2019-04-04,19:11:18,3,12,200,1
5579,23,2019-04-04,19:12:29,8,15,8147,2
5580,55,2019-04-04,19:12:39,8,15,8154,2
5581,57,2019-04-04,19:13:09,3,12,291,1
5582,37,2019-04-04,19:13:26,8,42,8470,2
5583,28,2019-04-04,19:14:37,3,12,800,1
5584,58,2019-04-04,19:18:23,3,12,89,2
5584,71,2019-04-04,19:18:23,3,12,89,1
5585,39,2019-04-04,19:20:23,3,17,394,1
5586,35,2019-04-04,19:21:24,3,12,561,1
5587,30,2019-04-04,19:22:43,3,12,791,2
5588,39,2019-04-04,19:22:49,8,42,8239,2
5589,58,2019-04-04,19:23:02,8,42,8117,1
5589,76,2019-04-04,19:23:02,8,42,8117,1
5590,58,2019-04-04,19:23:15,8,45,8283,1
5591,87,2019-04-04,19:23:20,8,15,8273,2
5592,59,2019-04-04,19:24:27,8,45,8339,1
5593,51,2019-04-04,19:24:37,8,42,8156,2
5594,54,2019-04-04,19:24:54,3,17,134,1
5595,57,2019-04-04,19:25:48,3,17,317,1
5596,59,2019-04-04,19:26:24,3,17,243,1
5597,56,2019-04-04,19:26:58,8,15,8403,2
5598,38,2019-04-04,19:27:16,3,17,591,2
5599,30,2019-04-04,19:27:41,8,45,8239,2
5600,44,2019-04-04,19:28:08,8,45,8147,2
5601,25,2019-04-04,19:28:45,8,42,8056,1
5601,73,2019-04-04,19:28:45,8,42,8056,1
5602,60,2019-04-04,19:29:43,3,12,748,2
5602,71,2019-04-04,19:29:43,3,12,748,1
5603,40,2019-04-04,19:30:04,8,45,8382,2
5603,70,2019-04-04,19:30:04,8,45,8382,1
5604,58,2019-04-04,19:31:36,3,12,175,1
5604,72,2019-04-04,19:31:36,3,12,175,1
5605,39,2019-04-04,19:32:28,3,17,135,2
5606,37,2019-04-04,19:32:55,3,17,277,1
5607,22,2019-04-04,19:34:06,8,42,8167,1
5608,28,2019-04-04,19:35:49,3,17,395,2
5609,49,2019-04-04,19:36:05,3,17,247,1
5610,49,2019-04-04,19:37:52,3,12,607,1
5611,26,2019-04-04,19:37:53,3,17,640,2
5612,22,2019-04-04,19:39:24,3,12,300,1
5612,72,2019-04-04,19:39:24,3,12,300,1
5613,50,2019-04-04,19:40:21,8,45,8024,2
5614,87,2019-04-04,19:40:32,8,15,8255,1
5615,55,2019-04-04,19:40:35,8,42,8395,2
5615,74,2019-04-04,19:40:35,8,42,8395,1
5616,60,2019-04-04,19:41:01,8,45,8101,1
5617,59,2019-04-04,19:41:19,3,12,344,1
5618,51,2019-04-04,19:43:39,3,17,694,2
5619,41,2019-04-04,19:44:17,8,45,8435,2
5619,79,2019-04-04,19:44:17,8,45,8435,1
5620,46,2019-04-04,19:44:33,3,12,113,1
5621,30,2019-04-04,19:45:49,3,12,601,2
5622,58,2019-04-04,19:46:12,3,17,268,1
5623,34,2019-04-04,19:47:56,8,15,8034,1
5624,37,2019-04-04,19:49:12,8,45,8140,1
5624,70,2019-04-04,19:49:12,8,45,8140,1
5625,55,2019-04-04,19:49:13,3,12,427,1
5626,47,2019-04-04,19:49:24,3,12,35,2
5626,74,2019-04-04,19:49:24,3,12,35,1
5627,57,2019-04-04,19:49:34,3,12,457,1
5627,74,2019-04-04,19:49:34,3,12,457,1
5628,33,2019-04-04,19:51:06,3,17,297,1
5629,25,2019-04-04,19:51:47,3,12,409,2
5630,33,2019-04-04,19:51:51,3,12,459,1
5631,26,2019-04-04,19:51:59,3,17,104,2
5632,34,2019-04-04,19:52:39,8,15,8160,2
5633,46,2019-04-04,19:55:07,3,17,67,2
5633,71,2019-04-04,19:55:07,3,17,67,1
5634,44,2019-04-04,19:56:41,3,17,89,2
5635,50,2019-04-04,19:57:17,3,12,584,2
5636,44,2019-04-04,19:57:35,8,42,8393,2
5637,57,2019-04-04,19:59:02,3,12,733,1
5638,26,2019-04-05,07:00:10,5,30,5922,2
5639,48,2019-04-05,07:00:26,5,26,5056,1
5640,37,2019-04-05,07:04:02,5,30,5771,2
5641,41,2019-04-05,07:04:05,5,30,5433,1
5642,37,2019-04-05,07:06:15,5,30,5894,1
5643,54,2019-04-05,07:06:34,5,26,5078,2
5644,49,2019-04-05,07:11:08,5,30,5190,1
5645,47,2019-04-05,07:12:38,5,30,5769,2
5646,87,2019-04-05,07:13:10,5,26,5548,2
5647,55,2019-04-05,07:17:50,5,12,5251,1
5648,45,2019-04-05,07:18:38,5,12,5165,2
5649,48,2019-04-05,07:18:44,5,12,5325,1
5650,50,2019-04-05,07:23:23,5,30,5474,2
5650,75,2019-04-05,07:23:23,5,30,5474,1
5651,51,2019-04-05,07:23:30,5,26,5265,2
5652,49,2019-04-05,07:25:06,5,12,5893,2
5653,45,2019-04-05,07:26:29,5,30,5411,1
5654,31,2019-04-05,07:27:13,5,12,5042,2
5655,36,2019-04-05,07:30:10,5,26,5067,1
5656,25,2019-04-05,07:30:26,5,26,5944,1
5657,45,2019-04-05,07:32:52,5,30,5832,2
5658,60,2019-04-05,07:34:02,5,26,5829,1
5659,49,2019-04-05,07:34:57,5,12,5550,2
5659,75,2019-04-05,07:34:57,5,12,5550,1
5660,31,2019-04-05,07:36:37,5,30,5783,1
5661,35,2019-04-05,07:39:52,5,26,5605,2
5662,45,2019-04-05,07:42:52,5,26,5920,2
5663,30,2019-04-05,07:43:05,5,30,5060,2
5664,41,2019-04-05,07:45:17,5,26,5535,1
5665,59,2019-04-05,07:46:19,5,12,5929,2
5666,49,2019-04-05,07:46:38,5,26,5928,1
5667,43,2019-04-05,07:48:38,5,12,5656,2
5668,30,2019-04-05,07:49:16,5,30,5301,1
5669,51,2019-04-05,07:50:13,5,12,5420,2
5670,52,2019-04-05,07:50:58,5,26,5330,1
5670,73,2019-04-05,07:50:58,5,26,5330,1
5671,54,2019-04-05,07:51:41,5,30,5104,2
5672,28,2019-04-05,07:53:25,5,26,5326,1
5672,69,2019-04-05,07:53:25,5,26,5326,1
5673,48,2019-04-05,07:56:15,5,26,5536,2
5674,53,2019-04-05,07:56:31,5,26,5399,1
5675,24,2019-04-05,07:58:56,5,26,5367,1
5675,79,2019-04-05,07:58:56,5,26,5367,1
5676,49,2019-04-05,08:01:10,5,12,5919,1
5677,51,2019-04-05,08:03:09,8,45,8074,2
5678,56,2019-04-05,08:03:11,5,26,5562,2
5678,76,2019-04-05,08:03:11,5,26,5562,1
5679,35,2019-04-05,08:04:58,5,30,5245,2
5680,54,2019-04-05,08:06:31,5,30,5247,2
5680,70,2019-04-05,08:06:31,5,30,5247,1
5681,51,2019-04-05,08:06:59,8,45,8049,2
5681,79,2019-04-05,08:06:59,8,45,8049,1
5682,33,2019-04-05,08:08:13,5,26,5528,2
5683,36,2019-04-05,08:08:40,5,26,5357,1
5684,37,2019-04-05,08:09:29,5,30,5087,2
5684,75,2019-04-05,08:09:29,5,30,5087,1
5685,23,2019-04-05,08:10:23,8,45,8228,1
5686,24,2019-04-05,08:11:14,5,26,5345,1
5687,37,2019-04-05,08:13:29,8,15,8018,1
5687,70,2019-04-05,08:13:29,8,15,8018,1
5688,61,2019-04-05,08:14:32,5,26,5372,1
5689,34,2019-04-05,08:15:00,8,45,8018,2
5690,49,2019-04-05,08:18:30,5,30,5641,1
5691,39,2019-04-05,08:18:44,5,12,5577,1
5692,29,2019-04-05,08:19:41,5,30,5352,1
5692,77,2019-04-05,08:19:41,5,30,5352,1
5693,39,2019-04-05,08:20:17,8,45,8396,2
5694,38,2019-04-05,08:20:57,5,26,5933,1
5694,71,2019-04-05,08:20:57,5,26,5933,1
5695,59,2019-04-05,08:21:13,8,45,8254,2
5695,73,2019-04-05,08:21:13,8,45,8254,1
5696,26,2019-04-05,08:21:36,8,45,8129,2
5697,29,2019-04-05,08:22:36,8,15,8180,1
5698,60,2019-04-05,08:22:54,8,45,8007,2
5699,26,2019-04-05,08:23:13,5,30,5568,1
5699,76,2019-04-05,08:23:13,5,30,5568,1
5700,42,2019-04-05,08:23:41,5,26,5163,2
5701,56,2019-04-05,08:24:13,8,42,8351,2
5702,29,2019-04-05,08:24:32,5,26,5350,1
5703,55,2019-04-05,08:25:08,5,26,5501,1
5704,39,2019-04-05,08:25:59,8,15,8399,1
5705,61,2019-04-05,08:26:32,8,15,8241,1
5706,61,2019-04-05,08:27:08,8,45,8133,2
5707,54,2019-04-05,08:27:16,8,42,8402,2
5708,41,2019-04-05,08:27:37,5,30,5762,1
5708,73,2019-04-05,08:27:37,5,30,5762,1
5709,61,2019-04-05,08:27:45,8,45,8173,2
5710,47,2019-04-05,08:27:48,5,30,5637,1
5711,49,2019-04-05,08:28:00,8,45,8051,2
5712,26,2019-04-05,08:28:19,8,42,8456,1
5713,47,2019-04-05,08:29:08,8,42,8192,1
5714,59,2019-04-05,08:29:17,8,15,8005,1
5715,39,2019-04-05,08:31:44,5,12,5105,1
5716,53,2019-04-05,08:32:37,8,45,8128,1
5717,52,2019-04-05,08:32:59,8,42,8209,2
5718,34,2019-04-05,08:34:05,8,42,8336,1
5719,22,2019-04-05,08:34:46,8,42,8105,2
5720,36,2019-04-05,08:34:56,5,26,5890,1
5721,47,2019-04-05,08:35:33,5,26,5270,2
5722,54,2019-04-05,08:35:42,5,26,5079,2
5723,50,2019-04-05,08:36:05,5,26,5144,1
5724,24,2019-04-05,08:36:36,8,15,8405,1
5725,50,2019-04-05,08:37:48,5,30,5908,1
5725,74,2019-04-05,08:37:48,5,30,5908,1
5726,23,2019-04-05,08:38:48,5,30,5800,1
5727,43,2019-04-05,08:41:18,8,15,8234,2
5728,27,2019-04-05,08:42:24,5,12,5542,1
5729,38,2019-04-05,08:44:32,5,30,5924,1
5730,49,2019-04-05,08:44:47,5,12,5924,2
5731,22,2019-04-05,08:46:08,8,15,8054,2
5731,73,2019-04-05,08:46:08,8,15,8054,1
5732,28,2019-04-05,08:46:16,8,42,8400,2
5733,27,2019-04-05,08:46:33,8,45,8477,1
5734,26,2019-04-05,08:46:44,5,26,5627,2
5735,28,2019-04-05,08:48:56,5,30,5781,2
5736,34,2019-04-05,08:49:27,5,30,5896,2
5736,77,2019-04-05,08:49:27,5,30,5896,1
5737,34,2019-04-05,08:50:10,5,30,5760,2
5738,50,2019-04-05,08:50:15,8,45,8169,1
5739,43,2019-04-05,08:50:22,8,42,8259,2
5740,61,2019-04-05,08:50:33,5,12,5832,2
5741,23,2019-04-05,08:50:39,8,42,8488,1
5742,54,2019-04-05,08:51:25,8,45,8121,2
5743,38,2019-04-05,08:51:42,8,42,8216,1
5744,34,2019-04-05,08:52:32,8,45,8195,2
5745,24,2019-04-05,08:52:40,5,30,5912,2
5746,60,2019-04-05,08:52:48,5,12,5137,1
5746,77,2019-04-05,08:52:48,5,12,5137,1
5747,56,2019-04-05,08:53:18,8,45,8455,1
5748,29,2019-04-05,08:55:11,8,45,8244,1
5749,33,2019-04-05,08:55:30,5,26,5452,1
5750,25,2019-04-05,08:55:32,5,26,5363,1
5750,72,2019-04-05,08:55:32,5,26,5363,1
5751,56,2019-04-05,08:56:30,5,30,5688,1
5752,52,2019-04-05,08:56:37,5,30,5198,1
5752,73,2019-04-05,08:56:37,5,30,5198,1
5753,28,2019-04-05,08:57:11,5,12,5212,1
5754,51,2019-04-05,08:57:34,5,12,5612,2
5755,30,2019-04-05,08:58:11,5,12,5249,1
5756,29,2019-04-05,08:58:53,5,30,5738,2
5756,79,2019-04-05,08:58:53,5,30,5738,1
5757,50,2019-04-05,08:59:07,5,30,5039,2
5758,36,2019-04-05,08:59:33,8,45,8271,1
5759,49,2019-04-05,09:00:10,5,12,5893,2
5759,71,2019-04-05,09:00:10,5,12,5893,1
5760,26,2019-04-05,09:00:32,8,42,8398,2
5761,53,2019-04-05,09:00:58,8,45,8323,2
5762,27,2019-04-05,09:01:25,8,45,8139,1
5763,36,2019-04-05,09:01:38,5,26,5730,2
5763,69,2019-04-05,09:01:38,5,26,5730,1
5764,58,2019-04-05,09:02:51,8,42,8005,1
5765,38,2019-04-05,09:03:09,8,15,8348,2
5766,31,2019-04-05,09:04:55,5,30,5104,2
5766,72,2019-04-05,09:04:55,5,30,5104,1
5767,29,2019-04-05,09:06:22,8,15,8273,1
5768,57,2019-04-05,09:06:32,8,15,8395,1
5768,72,2019-04-05,09:06:32,8,15,8395,1
5769,44,2019-04-05,09:07:17,8,42,8016,1
5770,45,2019-04-05,09:07:43,8,45,8294,2
5771,40,2019-04-05,09:09:42,5,30,5728,1
5771,76,2019-04-05,09:09:42,5,30,5728,1
5772,22,2019-04-05,09:10:05,8,15,8302,1
5773,47,2019-04-05,09:10:17,8,42,8184,1
5774,32,2019-04-05,09:10:47,5,12,5714,1
5775,35,2019-04-05,09:12:11,8,45,8412,1
5775,74,2019-04-05,09:12:11,8,45,8412,1
5776,24,2019-04-05,09:12:39,8,45,8288,1
5777,47,2019-04-05,09:12:44,8,45,8166,2
5778,25,2019-04-05,09:13:23,8,45,8089,2
5779,49,2019-04-05,09:13:44,8,42,8297,2
5780,33,2019-04-05,09:14:20,8,45,8267,1
5781,26,2019-04-05,09:15:09,8,15,8041,2
5781,75,2019-04-05,09:15:09,8,15,8041,1
5782,31,2019-04-05,09:15:27,8,15,8193,2
5783,48,2019-04-05,09:16:18,5,30,5818,2
5784,59,2019-04-05,09:16:21,5,12,5064,1
5785,43,2019-04-05,09:16:42,8,15,8487,2
5785,71,2019-04-05,09:16:42,8,15,8487,1
5786,55,2019-04-05,09:17:20,8,45,8014,2
5787,52,2019-04-05,09:17:53,8,42,8026,2
5788,39,2019-04-05,09:18:17,5,12,5849,2
5789,59,2019-04-05,09:18:46,5,30,5448,2
5790,52,2019-04-05,09:19:05,8,42,8422,2
5791,46,2019-04-05,09:19:30,8,42,8332,1
5791,71,2019-04-05,09:19:30,8,42,8332,1
5792,38,2019-04-05,09:20:54,8,45,8279,1
5793,27,2019-04-05,09:22:58,5,12,5194,1
5794,87,2019-04-05,09:23:37,5,26,5263,1
5795,22,2019-04-05,09:24:46,8,45,8446,1
